sequence_number,spot_mid,spot_spread,futures_mid,futures_spread,basis,spot_momentum,futures_momentum
16680000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16680000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16680000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16680000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16680000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16680000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16680000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16680000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16685000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16685000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16685000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16685000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16685000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16685000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16685000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16685000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16685000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16690000,415.125,0.25,408.2,-18.4,-6.925000000000011,0.25,0.05000000000001137
16690000,415.125,0.25,408.2,-18.4,-6.925000000000011,0.25,0.05000000000001137
16690000,415.125,0.25,408.2,-18.4,-6.925000000000011,0.25,0.05000000000001137
16690000,415.125,0.25,408.2,-18.4,-6.925000000000011,0.25,0.05000000000001137
16690000,415.125,0.25,408.2,-18.4,-6.925000000000011,0.25,0.05000000000001137
16690000,415.125,0.25,408.2,-18.4,-6.925000000000011,0.25,0.05000000000001137
16690000,415.125,0.25,408.2,-18.4,-6.925000000000011,0.25,0.05000000000001137
16690000,415.125,0.25,408.2,-18.4,-6.925000000000011,0.25,0.05000000000001137
16690000,415.125,0.25,408.2,-18.4,-6.925000000000011,0.25,0.05000000000001137
16695000,414.875,0.25,408.15,-18.3,-6.725000000000023,0.0,0.0
16695000,414.875,0.25,408.15,-18.3,-6.725000000000023,-0.25,-0.05000000000001137
16695000,414.875,0.25,408.15,-18.3,-6.725000000000023,-0.25,-0.05000000000001137
16695000,414.875,0.25,408.15,-18.3,-6.725000000000023,-0.25,-0.05000000000001137
16695000,414.875,0.25,408.15,-18.3,-6.725000000000023,-0.25,-0.05000000000001137
16695000,414.875,0.25,408.15,-18.3,-6.725000000000023,-0.25,-0.05000000000001137
16695000,414.875,0.25,408.15,-18.3,-6.725000000000023,-0.25,-0.05000000000001137
16695000,414.875,0.25,408.15,-18.3,-6.725000000000023,-0.25,-0.05000000000001137
16695000,414.875,0.25,408.15,-18.3,-6.725000000000023,-0.25,-0.05000000000001137
16700000,414.625,0.25,408.0,-18.0,-6.625,-0.5,-0.19999999999998863
16700000,414.625,0.25,408.0,-18.0,-6.625,-0.25,-0.14999999999997726
16700000,414.625,0.25,408.0,-18.0,-6.625,-0.25,-0.14999999999997726
16700000,414.625,0.25,408.0,-18.0,-6.625,-0.25,-0.14999999999997726
16700000,414.625,0.25,408.0,-18.0,-6.625,-0.25,-0.14999999999997726
16700000,414.625,0.25,408.0,-18.0,-6.625,-0.25,-0.14999999999997726
16700000,414.625,0.25,408.0,-18.0,-6.625,-0.25,-0.14999999999997726
16700000,414.625,0.25,408.0,-18.0,-6.625,-0.25,-0.14999999999997726
16700000,414.625,0.25,408.0,-18.0,-6.625,-0.25,-0.14999999999997726
16705000,414.625,0.25,408.0,-18.0,-6.625,-0.25,-0.14999999999997726
16705000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.0
16705000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.0
16705000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.0
16705000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.0
16705000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.0
16705000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.0
16705000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.0
16705000,414.625,0.25,408.0,-18.0,-6.625,0.0,0.0
16710000,414.375,0.25,407.85,-17.7,-6.524999999999977,-0.25,-0.14999999999997726
16710000,414.375,0.25,407.85,-17.7,-6.524999999999977,-0.25,-0.14999999999997726
16710000,414.375,0.25,407.85,-17.7,-6.524999999999977,-0.25,-0.14999999999997726
16710000,414.375,0.25,407.85,-17.7,-6.524999999999977,-0.25,-0.14999999999997726
16710000,414.375,0.25,407.85,-17.7,-6.524999999999977,-0.25,-0.14999999999997726
16710000,414.375,0.25,407.85,-17.7,-6.524999999999977,-0.25,-0.14999999999997726
16710000,414.375,0.25,407.85,-17.7,-6.524999999999977,-0.25,-0.14999999999997726
16710000,414.375,0.25,407.85,-17.7,-6.524999999999977,-0.25,-0.14999999999997726
